file,face,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
arguing.jpg,0,0.16655585169792175,0.10185762494802475,0.2266807109117508,0.36326077580451965,0.10049428045749664,0.0,0.18422435224056244,0.002177806571125984,1.0,0.09122297167778015,0.6289318203926086,0.3210771679878235,0.3520534932613373,1.0,0.6138689517974854,0.7417745590209961,0.0627811849117279,0.08390950411558151,0.10710534453392029,0.0651523768901825
arguing.jpg,1,0.336115300655365,0.12240780889987946,0.8776029348373413,0.4593859910964966,0.06193258985877037,0.0,0.19967436790466309,0.00486911553889513,0.0,0.011019648984074593,0.13499046862125397,0.48782265186309814,0.49719852209091187,0.0,0.3134567439556122,0.4807839095592499,0.0025084358640015125,0.20981460809707642,0.8933258056640625,0.047617100179195404
back-off.jpg,0,0.44174525141716003,0.27488601207733154,0.2445736974477768,0.742145836353302,0.09413912892341614,0.0,0.12031584978103638,0.02214166894555092,1.0,0.07475968450307846,0.17310187220573425,0.30278080701828003,0.2962915897369385,1.0,0.2857658267021179,0.04887757822871208,0.990400493144989,0.5978883504867554,0.04846229404211044,0.049748215824365616
bills.jpg,0,0.39366063475608826,0.164000004529953,0.7207643389701843,0.24256177246570587,0.11328226327896118,0.0,0.2553927004337311,0.004534645937383175,0.0,0.049914486706256866,0.33229517936706543,0.5808200240135193,0.354524701833725,0.0,0.4245825409889221,0.6388131380081177,0.12074237316846848,0.14567869901657104,0.14080679416656494,0.8690524697303772
bullied.jpg,0,0.29348474740982056,0.0848749652504921,0.6613689661026001,0.519696056842804,0.1520354300737381,0.0,0.11977855861186981,0.059208378195762634,0.0,0.039210930466651917,0.463693767786026,0.17490503191947937,0.6162629127502441,0.0,0.6122320294380188,0.7922070026397705,0.05503044277429581,0.04073288291692734,0.4009687602519989,0.029896162450313568
bullied.jpg,1,0.4417981505393982,0.4220888018608093,0.38349077105522156,0.4911459684371948,0.07050573080778122,0.0,0.11269514262676239,0.002246193354949355,0.0,0.027124647051095963,0.2387828528881073,0.45410779118537903,0.46285480260849,0.0,0.6391854882240295,0.47734397649765015,0.033207543194293976,0.21456396579742432,0.1547844111919403,0.10045088827610016
business.jpg,0,0.25387024879455566,0.16114386916160583,0.350149929523468,0.25481536984443665,0.760906457901001,1.0,0.43801018595695496,0.8853237628936768,0.0,0.7330873012542725,0.7770859599113464,0.4844316840171814,0.25923189520835876,1.0,0.23314952850341797,0.06784162670373917,0.9992932081222534,0.5528401136398315,0.034628305584192276,0.35411423444747925
by-the-sea.jpg,0,0.402915894985199,0.1921497881412506,0.7024527788162231,0.257941335439682,0.17738106846809387,0.0,0.4180087149143219,0.00023290366516448557,0.0,0.06588266044855118,0.7083357572555542,0.07380218058824539,0.386605441570282,1.0,0.5064927339553833,0.6848284006118774,0.3541240096092224,0.2836850881576538,0.2890882194042206,0.45072659850120544
by-the-sea.jpg,1,0.6707422137260437,0.13222824037075043,0.7124007344245911,0.28913232684135437,0.09941346198320389,1.0,0.4682301878929138,0.0003420378779992461,1.0,0.05132010579109192,0.27986839413642883,0.5926846265792847,0.40694230794906616,0.0,0.6338828206062317,0.4868948459625244,0.43938925862312317,0.2739499807357788,0.1462145447731018,0.42328450083732605
claws.jpg,0,0.2945745289325714,0.1072697788476944,0.9399682879447937,0.33251339197158813,0.7387557029724121,1.0,0.7849305868148804,0.9435617327690125,1.0,0.8922538757324219,0.4060073792934418,0.6154573559761047,0.22928349673748016,1.0,0.3956645429134369,0.008070961572229862,0.999893069267273,0.8997846841812134,0.03192750737071037,0.6788946390151978
disagreement.jpg,0,0.3292974531650543,0.2838948667049408,0.18820413947105408,0.5745218396186829,0.07278702408075333,0.0,0.1296250969171524,0.005469666328281164,1.0,0.022861093282699585,0.2290809005498886,0.5675092935562134,0.4835415184497833,0.0,0.4451269507408142,0.5710928440093994,0.009590152651071548,0.0718907043337822,0.3281468152999878,0.032059989869594574
disagreement.jpg,1,0.35316285490989685,0.19237801432609558,0.6504732370376587,0.21872523427009583,0.04416578263044357,0.0,0.18495731055736542,0.047519225627183914,0.0,0.018482981249690056,0.1689443290233612,0.4287759065628052,0.2006988823413849,0.0,0.3204174041748047,0.22386489808559418,0.9359551072120667,0.8438654541969299,0.06541159749031067,0.13888631761074066
disagreement.jpg,2,0.46725529432296753,0.2818203270435333,0.3166046142578125,0.33685797452926636,0.08050131797790527,0.0,0.2050083726644516,0.41852253675460815,1.0,0.043293602764606476,0.42931684851646423,0.4526926279067993,0.4383097290992737,1.0,0.5892309546470642,0.13924425840377808,0.9830779433250427,0.5203698873519897,0.14563870429992676,0.035549841821193695
enjoying-the-sun.jpg,0,0.4344460666179657,0.40638354420661926,0.2155318409204483,0.3366573750972748,0.7210348844528198,1.0,0.38139966130256653,0.831858217716217,1.0,0.7077800631523132,0.5508149266242981,0.49343881011009216,0.5842075943946838,0.0,0.30988213419914246,0.6091790199279785,0.865388035774231,0.43364161252975464,0.08008116483688354,0.8380463123321533
grandparents.jpg,0,0.26060178875923157,0.43919500708580017,0.4186824560165405,0.32552042603492737,0.6775280833244324,1.0,0.6453718543052673,0.5712327361106873,0.0,0.9002195000648499,0.6786494255065918,0.2535526752471924,0.24839067459106445,1.0,0.2904759347438812,0.015406646765768528,0.9999293088912964,0.6319106817245483,0.08810005336999893,0.9235301613807678
grandparents.jpg,1,0.5098508596420288,0.3251522183418274,0.40294313430786133,0.22420133650302887,0.9112764000892639,1.0,0.805027425289154,0.9424686431884766,0.0,0.9059856534004211,0.7254773378372192,0.2986590564250946,0.18704617023468018,1.0,0.1825185865163803,0.010112949647009373,0.9999715089797974,0.8468312621116638,0.017491813749074936,0.2949671447277069
grandparents.jpg,2,0.5633765459060669,0.14132574200630188,0.7596470713615417,0.3359411656856537,0.09111708402633667,1.0,0.25949037075042725,0.033861588686704636,0.0,0.025377048179507256,0.16905517876148224,0.43147972226142883,0.5598953366279602,0.0,0.7358980178833008,0.6412349939346313,0.04129842296242714,0.5163299441337585,0.4099058210849762,0.5787120461463928
handshake.jpg,0,0.4396434426307678,0.3664371967315674,0.3766220211982727,0.279267817735672,0.8375033140182495,1.0,0.5721641778945923,0.9515450596809387,1.0,0.9741477966308594,0.4154672622680664,0.14960484206676483,0.15925002098083496,1.0,0.10521668195724487,0.015433077700436115,0.9999527931213379,0.3378066420555115,0.08265693485736847,0.13877052068710327
handshake.jpg,1,0.2884919345378876,0.2111123651266098,0.33537861704826355,0.28027471899986267,0.7916151285171509,1.0,0.6220877170562744,0.9923462867736816,0.0,0.9017249345779419,0.689934492111206,0.17707698047161102,0.4341396987438202,1.0,0.37790849804878235,0.625141978263855,0.9998531341552734,0.6447586417198181,0.6067909598350525,0.8941323161125183
handshake.jpg,2,0.5829133987426758,0.5594380497932434,0.5414206385612488,0.2802366018295288,0.17935875058174133,0.0,0.2909022569656372,0.19333447515964508,0.0,0.07372944802045822,0.11798850446939468,0.640275776386261,0.4959723651409149,1.0,0.5106003284454346,0.3692531883716583,0.8019962310791016,0.6067116856575012,0.2036551982164383,0.8851941823959351
happy-man.jpg,0,0.42831921577453613,0.3390447199344635,0.19075049459934235,0.2867834270000458,0.9150375723838806,1.0,0.5014088749885559,0.9412539005279541,1.0,0.9764278531074524,0.5358996391296387,0.09812802821397781,0.3397377133369446,1.0,0.15208007395267487,0.12245219200849533,0.9995731711387634,0.5368815660476685,0.15023890137672424,0.3489186763763428
laughing-couple.jpg,0,0.5084689259529114,0.6069112420082092,0.34532150626182556,0.3171972334384918,0.9183619022369385,1.0,0.6208668947219849,0.8253558278083801,1.0,0.9183534979820251,0.7634699940681458,0.15580099821090698,0.3878241181373596,0.0,0.18697403371334076,0.360044002532959,0.9681467413902283,0.4848562777042389,0.08436928689479828,0.7482922673225403
laughing-couple.jpg,1,0.5222290754318237,0.24449357390403748,0.7522488832473755,0.2810620665550232,0.3566581606864929,0.0,0.7012774348258972,0.0355079285800457,0.0,0.1695794314146042,0.6093944311141968,0.5207192301750183,0.4898681640625,1.0,0.7522110342979431,0.37607550621032715,0.9918897747993469,0.617584228515625,0.6611560583114624,0.2613299489021301
laughing-couple.jpg,2,0.7413032054901123,0.409519225358963,0.579277753829956,0.3029627799987793,0.31932690739631653,1.0,0.5951507091522217,0.10127700120210648,1.0,0.18113961815834045,0.34239625930786133,0.511784017086029,0.5670136213302612,1.0,0.4779399633407593,0.11242369562387466,0.9973940849304199,0.6438657641410828,0.07916111499071121,0.7847567796707153
pain.jpg,0,0.3954802453517914,0.36322659254074097,0.6211907267570496,0.376766562461853,0.7415338754653931,1.0,0.5742993354797363,0.9609261751174927,0.0,0.8369515538215637,0.45166492462158203,0.17043350636959076,0.43433108925819397,1.0,0.3525662422180176,0.41419824957847595,0.7465983629226685,0.2752194404602051,0.09652427583932877,0.8171098232269287
piggyback.jpg,0,0.6138051152229309,0.2335052788257599,0.5525221824645996,0.31043505668640137,0.7541650533676147,1.0,0.5110379457473755,0.9420058131217957,1.0,0.6562572121620178,0.22990882396697998,0.4065341651439667,0.3008190989494324,1.0,0.23133957386016846,0.031848032027482986,0.9989956021308899,0.7450197339057922,0.02575802244246006,0.30535048246383667
piggyback.jpg,1,0.3160308599472046,0.43931567668914795,0.3379455506801605,0.25250571966171265,0.7140468955039978,1.0,0.47763267159461975,0.9764097929000854,1.0,0.769910454750061,0.6852643489837646,0.2538490891456604,0.20588111877441406,1.0,0.27836161851882935,0.037227798253297806,0.9999234676361084,0.4174811840057373,0.33485308289527893,0.8374273777008057
sad-man.jpg,0,0.6055343747138977,0.4990524649620056,0.20063678920269012,0.48704421520233154,0.20604407787322998,1.0,0.21875090897083282,0.036940623074769974,1.0,0.2671649754047394,0.39833271503448486,0.15893760323524475,0.43302541971206665,0.0,0.34997522830963135,0.6519066095352173,0.7000372409820557,0.44708359241485596,0.023730315268039703,0.4103527069091797
sad-woman.jpg,0,0.6788531541824341,0.5862709283828735,0.2378356009721756,0.328465074300766,0.07552482187747955,0.0,0.3059609532356262,0.001216116943396628,1.0,0.02357419952750206,0.17165334522724152,0.4638369381427765,0.43850940465927124,0.0,0.31716206669807434,0.39618539810180664,0.17053699493408203,0.2844659984111786,0.1841716170310974,0.9273529052734375
students.jpg,0,0.5508164763450623,0.19476218521595,0.7303475737571716,0.297993928194046,0.3665056526660919,0.0,0.6231271624565125,0.009759427048265934,0.0,0.06529419124126434,0.12645593285560608,0.7160956263542175,0.49180224537849426,1.0,0.5494174361228943,0.1253204494714737,0.9518572092056274,0.7730879187583923,0.32402652502059937,0.8140925168991089
students.jpg,1,0.41891738772392273,0.18972280621528625,0.08442754298448563,0.3536565601825714,0.9341734647750854,1.0,0.603527307510376,0.8052065968513489,0.0,0.9717103242874146,0.8717860579490662,0.41720134019851685,0.10278166830539703,1.0,0.10810621082782745,0.008170259185135365,0.9998102784156799,0.6420524716377258,0.05786758288741112,0.044401347637176514
students.jpg,2,0.3871556222438812,0.24704265594482422,0.3176664710044861,0.35663920640945435,0.6444224119186401,1.0,0.5892965793609619,0.5392342209815979,1.0,0.6779675483703613,0.691429853439331,0.18284741044044495,0.31052470207214355,1.0,0.5788232684135437,0.08652836829423904,0.9928233623504639,0.46448126435279846,0.06419544667005539,0.030154578387737274
students.jpg,3,0.3959529995918274,0.1309976577758789,0.7743790149688721,0.2986982762813568,0.5125215649604797,1.0,0.482950896024704,0.8872838616371155,0.0,0.3674179017543793,0.6864351630210876,0.30915340781211853,0.3315306007862091,1.0,0.7392657399177551,0.03669510409235954,0.9994717240333557,0.7304157614707947,0.13668765127658844,0.7723925709724426
tablet.jpg,0,0.296889990568161,0.16429468989372253,0.629081666469574,0.3077799677848816,0.08266110718250275,0.0,0.17977656424045563,0.01787322200834751,1.0,0.025161145254969597,0.3375307619571686,0.4933271110057831,0.573458194732666,0.0,0.34720122814178467,0.5967705845832825,0.06407319754362106,0.2260148972272873,0.45871543884277344,0.37325116991996765
thumbs-up.jpg,0,0.34996360540390015,0.43126019835472107,0.27987992763519287,0.2247494012117386,0.9520041346549988,1.0,0.5794517993927002,0.9974907636642456,0.0,0.9895055890083313,0.7160089015960693,0.027333378791809082,0.1348838359117508,1.0,0.06271649897098541,0.005179125349968672,0.9999891519546509,0.34793269634246826,0.020367953926324844,0.2776351273059845
